country,country_long,name,latitude,longitude,primary_fuel
USA,United States,Livingston Generating Station,45.0304,-84.7308,Gas
USA,United States,Livingston Solar Canopies,40.5275,-74.4383,Solar
USA,United States,Livingston Solar Farm,40.5236,-74.43,Solar
USA,United States,Llano Estacado Wind Ranch,35.4677,-101.2533,Wind
USA,United States,Lloyd Shoals,33.3208,-83.8419,Hydro
USA,United States,Lochmere Hydroelectric Plant,43.4732,-71.5336,Hydro
USA,United States,Lockett Windfarm,34.0723,-99.2647,Wind
USA,United States,Lockhart,34.7792,-81.4561,Hydro
USA,United States,Lockheed Martin RMS Syracuse,43.1096,-76.1892,Storage
USA,United States,Lockheed Martin Solar,28.5394,-81.2164,Solar
USA,United States,Lockheed Martin Solar System,28.0479,-82.6853,Solar
USA,United States,Lockheed Martin Sunnyvale,37.4131,-122.0281,Gas
USA,United States,Lockport Energy Associates LP,43.1619,-78.745,Gas
USA,United States,Lockport Powerhouse,41.5697,-88.0789,Hydro
USA,United States,Lockville Hydropower,35.6184,-79.0912,Hydro
USA,United States,Lockwood Hydroelectric Facility,44.5467,-69.6292,Hydro
USA,United States,Locust Ridge,40.855,-76.1292,Wind
USA,United States,Locust Ridge II LLC,40.8411,-76.1547,Wind
USA,United States,Lodi,38.1466,-121.3005,Gas
USA,United States,Lodi Energy Center,38.0881,-121.3875,Gas
USA,United States,Loess Hills,40.4144,-95.54,Wind
USA,United States,Logan 1 Community Solar Array,40.61,-103.1451,Solar
USA,United States,Logan City,41.7258,-111.8433,Gas
USA,United States,Logan Generating Plant,39.7928,-75.4067,Coal
USA,United States,Logan Martin Dam,33.4259,-86.3375,Hydro
USA,United States,Logan Wind Energy,40.941,-103.259,Wind
USA,United States,Logans Gap Wind LLC,31.8225,-98.6906,Wind
USA,United States,Loggerhead Solar Energy Center,27.2378,-80.5414,Solar
USA,United States,Loiza Solar Park,18.4134,-65.9028,Solar
USA,United States,Loma Linda University Cogen,34.0504,-117.2484,Gas
USA,United States,Lon Wright,41.4281,-96.4623,Coal
USA,United States,London,38.1944,-81.3706,Hydro
USA,United States,Lone Star,32.9215,-94.7226,Gas
USA,United States,Lone Valley Solar Park I LLC,34.3981,-116.8655,Solar
USA,United States,Lone Valley Solar Park II LLC,34.4083,-116.8625,Solar
USA,United States,Lonesome Creek Station,47.7967,-103.5786,Gas
USA,United States,Long Beach Convention Center,33.7652,-118.1894,Storage
USA,United States,Long Beach Generation LLC,33.7641,-118.2248,Gas
USA,United States,Long Creek Waste Water Plant,35.3119,-81.1414,Oil
USA,United States,Long Farm 46 Solar  LLC,36.467,-77.618,Solar
USA,United States,Long Henry Solar,35.1953,-77.8951,Solar
USA,United States,Long Island Solar Farm LLC,40.8611,-72.8478,Solar
USA,United States,Long Lake,47.8344,-117.8361,Hydro
USA,United States,Longboat Solar  LLC,34.541,-117.061,Solar
USA,United States,Longfalls Facility,43.9808,-75.6247,Hydro
USA,United States,Longhorn Wind,34.3111,-101.2511,Wind
USA,United States,Longview Fibre,46.1039,-122.9184,Biomass
USA,United States,Longview Power Plant,39.7079,-79.959,Coal
USA,United States,Longview Solar,38.3947,-75.6727,Solar
USA,United States,Longwood Gardens,39.8667,-75.6678,Solar
USA,United States,Lookout Point,43.9153,-122.7531,Hydro
USA,United States,Lookout Shoals,35.7575,-81.0894,Hydro
USA,United States,Lookout Windpower LLC,39.8794,-78.9183,Wind
USA,United States,Loon Lake,38.9827,-120.3245,Hydro
USA,United States,Loraine County Project,41.3006,-82.1803,Waste
USA,United States,Loraine Windpark Project LLC,32.4375,-100.7444,Wind
USA,United States,Lordsburg Generating,32.3505,-108.698,Gas
USA,United States,Lorenzo Wind,33.6992,-101.5247,Wind
USA,United States,Lorin Industries,43.2166,-86.2144,Gas
USA,United States,Los Alamos PV Site,35.8756,-106.31,Solar
USA,United States,Los Angeles Harbor College,33.7831,-118.2849,Solar
USA,United States,Los Angeles Refinery Wilmington,33.7686,-118.2867,Gas
USA,United States,Los Esteros Critical Energy Center,37.425,-121.9319,Gas
USA,United States,Los Lunas Solar Energy Center,34.8331,-106.7724,Solar
USA,United States,Los Medanos Energy Center,38.0301,-121.873,Gas
USA,United States,Los Vientos V Wind Power,26.4117,-98.5716,Wind
USA,United States,Los Vientos Wind 1A,26.3307,-97.5857,Wind
USA,United States,Los Vientos Wind 1B,26.3489,-97.6668,Wind
USA,United States,Los Vientos Windpower III,26.3886,-98.8061,Wind
USA,United States,Los Vientos Windpower IV,26.3806,-98.8183,Wind
USA,United States,Lost Creek,42.6717,-122.6772,Hydro
USA,United States,Lost Creek I,40.7576,-121.4145,Hydro
USA,United States,Lost Creek Wind Energy Facility,39.9814,-94.5181,Wind
USA,United States,Lost Hills Cogeneration Plant,35.6661,-119.7669,Gas
USA,United States,Lost Hills/Blackwell,35.62,-119.85,Solar
USA,United States,Lost Lakes Wind Farm LLC,43.3456,-95.3233,Wind
USA,United States,Lost Nation,44.5951,-71.4944,Oil
USA,United States,Lost Pines 1 Power Project,30.1478,-97.2714,Gas
USA,United States,Loud,44.4631,-83.7208,Hydro
USA,United States,Louisa,41.3181,-91.0931,Coal
USA,United States,Louisa Generation Facility,38.1181,-78.2139,Gas
USA,United States,Louisiana 1,30.4922,-91.1864,Gas
USA,United States,Louisiana 2,30.4922,-91.1864,Gas
USA,United States,Louisiana Sugar Refining,30.0497,-90.6839,Gas
USA,United States,Louisiana Tech University Power Plant,32.5256,-92.6497,Gas
USA,United States,Low Line Rapids,42.4771,-114.3801,Hydro
USA,United States,Low Moor,37.777,-79.892,Oil
USA,United States,Lowell Solar Landfill,42.6265,-71.3579,Solar
USA,United States,Lower Baker,48.5478,-121.7407,Hydro
USA,United States,Lower Beaver Falls Project,43.8844,-75.4306,Hydro
USA,United States,Lower Cape May HS,38.9767,-74.9065,Solar
USA,United States,Lower Granite,46.6595,-117.4294,Hydro
USA,United States,Lower Malad,42.8658,-114.9062,Hydro
USA,United States,Lower Middlebury,44.0249,-73.1768,Hydro
USA,United States,Lower Molina,39.1937,-108.0441,Hydro
USA,United States,Lower Monumental,46.5635,-118.5397,Hydro
USA,United States,Lower Mount Bethel Energy,40.8019,-75.1076,Gas
USA,United States,Lower No 1,43.4687,-112.0625,Hydro
USA,United States,Lower No 2,43.4684,-112.0626,Hydro
USA,United States,Lower Salmon,42.8416,-114.9036,Hydro
USA,United States,Lower Saranac Hydroelectric Facility,44.6694,-73.5075,Hydro
USA,United States,Lower Snake River Wind Energy Project,46.5242,-117.8217,Wind
USA,United States,Lower Tule River,36.1357,-118.7889,Hydro
USA,United States,Lower Village Water Power Project,43.3743,-72.3476,Hydro
USA,United States,Loyola University Health Plant,41.8558,-87.8356,Gas
USA,United States,Lucky Peak Power Plant Project,43.528,-116.0583,Hydro
USA,United States,Lucky Wind,44.0211,-96.4406,Wind
USA,United States,Ludington,43.8942,-86.4447,Hydro
USA,United States,Ludlow Landfill,42.1822,-72.5075,Solar
USA,United States,Ludlow Site 72 - Conti,42.1646,-72.4462,Solar
USA,United States,Luke Solar,33.5261,-112.3794,Solar
USA,United States,Lumberton,34.59,-78.9968,Waste
USA,United States,Luna Energy Facility,32.2993,-107.7834,Gas
USA,United States,Lundgren Wind Project,42.3347,-94.1708,Wind
USA,United States,Lundy,38.0427,-119.172,Hydro
USA,United States,Luning Energy,38.5469,-118.1916,Solar
USA,United States,Luray Hydro Station,38.6767,-78.4989,Hydro
USA,United States,Luther College Wind Project,43.3269,-91.8108,Wind
USA,United States,Luverne,43.6544,-96.2019,Oil
USA,United States,Luverne Wind Energy Center,47.3272,-97.8975,Wind
USA,United States,Lux Solar  LLC,35.2411,-81.4294,Solar
USA,United States,Lycoming County,41.1511,-76.9178,Waste
USA,United States,Lyons,41.9374,-96.4668,Oil
USA,United States,Lyons Falls Hydroelectric,43.6186,-75.3586,Hydro
USA,United States,Lyonsdale Associates,43.6189,-75.3055,Hydro
USA,United States,Lyra Community Solar,44.2403,-93.5858,Solar
USA,United States,M L Hibbard,46.7353,-92.1517,Waste
USA,United States,M Street Jet,42.3394,-71.0314,Oil
USA,United States,M. G. Emmett J. Bean Federal Center,39.8531,-86.0144,Solar
USA,United States,M72 West Solar,44.7768,-85.7014,Solar
USA,United States,MA Military Reservation Wind Project,41.6647,-70.5942,Wind
USA,United States,MA Solar Storage 1 Hybrid,42.4507,-71.7426,Solar
USA,United States,MAS ASB Cogen Plant,33.655,-84.3944,Waste
USA,United States,MBS Texbook Exchange,38.9572,-92.3776,Oil
USA,United States,MC1 Solar,35.8748,-77.1397,Solar
USA,United States,MCAGCC Cogen Plant,34.2372,-116.0542,Gas
USA,United States,MCCo Solar Generating Facility,41.5164,-81.5972,Solar
USA,United States,MCLB Landfill Gas to Energy,31.5461,-84.0675,Biomass
USA,United States,MCRD Parris Island PV Hybrid,32.3294,-80.6947,Solar
USA,United States,MDFA Devens-Saratoga,42.5441,-71.5988,Solar
USA,United States,MEBA,38.7729,-76.1389,Solar
USA,United States,MEPI GT Facility,37.2175,-88.8661,Gas
USA,United States,MER Queens,40.7345,-73.8709,Gas
USA,United States,MESA 1,47.9362,-122.2469,Storage
USA,United States,MESA 2,47.9727,-122.1987,Storage
USA,United States,MF Mesa Lane LLC,40.1483,-74.7772,Solar
USA,United States,MHG Wallingford,43.4769,-72.9827,Solar
USA,United States,MILL SOLAR 1,35.575,-80.821,Solar
USA,United States,MJMEUC Generating Station #1,39.2511,-91.6401,Gas
USA,United States,MM Albany Energy,42.7044,-73.8509,Waste
USA,United States,MM Lopez Energy,34.2925,-118.3894,Waste
USA,United States,MM Prince William Energy,38.6383,-77.4147,Waste
USA,United States,MM San Diego-Miramar,32.8448,-117.1627,Waste
USA,United States,MM Taunton Energy,41.9231,-71.0864,Waste
USA,United States,MM Tulare Energy,36.388,-119.394,Waste
USA,United States,MM West Covina,34.0332,-117.9061,Waste
USA,United States,MM Yolo Power,38.5963,-121.6875,Waste
USA,United States,MMSD Jones Island Wastewater,43.0214,-87.9014,Gas
USA,United States,MMSD South Shore Wastewater,42.8869,-87.8422,Biomass
USA,United States,MMWAC Resource Recovery Facility,44.0678,-70.2608,Waste
USA,United States,MNCPPC Germantown Solar,39.149,-77.3179,Solar
USA,United States,MNDOT Standby Generation,44.953,-93.1057,Oil
USA,United States,MP Durham LLC,36.0311,-78.86,Waste
USA,United States,MP Wayne LLC,35.2889,-78.0703,Waste
USA,United States,MPC Generating,33.8119,-83.6953,Gas
USA,United States,MPEA Energy Center,41.8527,-87.6185,Oil
USA,United States,MSC Croswell,43.2664,-82.6192,Gas
USA,United States,MSC Sebewaing,43.7411,-83.4472,Coal
USA,United States,MSC-Chisago01 LLC CSG,45.4924,-92.7879,Solar
USA,United States,MSC-Chisago02 LLC,45.4878,-92.7755,Solar
USA,United States,MSC-Empire01  LLC,44.6741,-93.1163,Solar
USA,United States,MSC-GreyCloud01 Community Solar,44.802,-92.9969,Solar
USA,United States,MSC-Rice01 LLC CSG,44.239,-93.3927,Solar
USA,United States,MSC-Scandia01 CSG,45.2893,-92.8847,Solar
USA,United States,MSC-Scott01 LLC,44.6695,-93.5042,Solar
USA,United States,MTHS Co-Gen Buildings,42.0019,-87.8522,Gas
USA,United States,MTSU Power Co-Gen Plant,35.8514,-86.365,Gas
USA,United States,MU Combined Heat and Power Plant,38.9461,-92.3328,Gas
USA,United States,Ma,34.6953,-118.0625,Solar
USA,United States,Maalaea,20.8012,-156.493,Oil
USA,United States,MacArthur Waste to Energy Facility,40.7869,-73.1064,Waste
USA,United States,Macedon,43.0586,-77.346,Solar
USA,United States,Macho Springs,32.57,-107.48,Solar
USA,United States,Macho Springs Power I,32.5543,-107.5093,Wind
USA,United States,Macksburg Wind Project,41.2092,-94.1036,Wind
USA,United States,Maclay Solar Project,34.3197,-118.4308,Solar
USA,United States,Macomb,44.8773,-74.3063,Hydro
USA,United States,Macon,39.7378,-92.4689,Oil
USA,United States,Macon Energy Center,39.749,-92.3845,Gas
USA,United States,Macon Solar Power Project,39.76,-92.46,Solar
USA,United States,Macy's MD Joppa Solar Project,39.4475,-76.3209,Solar
USA,United States,Macys Goodyear,33.4091,-112.4146,Solar
USA,United States,Maddox,32.7142,-103.3015,Gas
USA,United States,Madelia,44.0501,-94.4178,Gas
USA,United States,Madelyn Solar  LLC,34.7683,-117.3236,Solar
USA,United States,Madera 1 PV,37.0565,-120.167,Solar
USA,United States,Madera Community Hospital,36.9411,-120.0467,Solar
USA,United States,Madison,39.4522,-84.4647,Gas
USA,United States,Madison County,43.0283,-75.701,Solar
USA,United States,Madison Dam,45.4879,-111.6338,Hydro
USA,United States,Madison Utilities,41.8298,-97.4563,Oil
USA,United States,Madison Windpower LLC,42.8947,-75.4517,Wind
USA,United States,Magic Dam Hydroelectric Project,43.2547,-114.3569,Hydro
USA,United States,Magic Valley Generating Station,26.3403,-98.19,Gas
USA,United States,Magic Valley Wind Farm I LLC,26.4753,-97.6911,Wind
USA,United States,Magnet Cove,34.4297,-92.8317,Gas
USA,United States,Magnolia Power Plant,34.835,-89.2026,Gas
USA,United States,Magnolia Power Project,34.1786,-118.3153,Gas
USA,United States,Magpie Solar  LLC,46.2914,-108.9379,Solar
USA,United States,Mahoning,40.9144,-80.5861,Waste
USA,United States,Mahoning Creek Hydroelectric Project,40.9211,-79.2817,Hydro
USA,United States,Maiden Community Center,35.5772,-81.2081,Oil
USA,United States,Maimonides Medical Center,40.6395,-73.9988,Oil
USA,United States,Main Canal Headworks,47.6164,-119.2992,Hydro
USA,United States,Main Street (MI),43.7325,-83.4533,Oil
USA,United States,Main Street Solar Project,43.6264,-72.9756,Solar
USA,United States,Maine Independence Station,44.8242,-68.7094,Gas
USA,United States,Mainline Windfarm,43.0483,-115.4129,Wind
USA,United States,Majestic 1 Wind Farm,35.3919,-101.53,Wind
USA,United States,Majestic II Wind,35.386,-101.5786,Wind
USA,United States,Major Oak Power,31.0919,-96.695,Coal
USA,United States,Malaga Power LLC,36.6697,-119.7404,Gas
USA,United States,Malburg,33.9986,-118.2219,Gas
USA,United States,Malden,36.5531,-89.9682,Oil
USA,United States,Malech Solar Farm,37.2287,-121.7386,Solar
USA,United States,Malmedal Solar Garden,45.6574,-95.5186,Solar
USA,United States,Malone Solar Site,44.8709,-74.3072,Solar
USA,United States,Mammoth Pacific I,37.6451,-118.9143,Geothermal
USA,United States,Mammoth Pacific II,37.6464,-118.9092,Geothermal
USA,United States,Mammoth Plains,35.9789,-98.7103,Wind
USA,United States,Mammoth Pool,37.2203,-119.338,Hydro
USA,United States,Manalapan Village Solar,40.2567,-74.3497,Solar
USA,United States,Manatee,27.6058,-82.3456,Oil
USA,United States,Manatee County LFGTE,27.4689,-82.4508,Waste
USA,United States,Manatee Solar Energy Center,27.6075,-82.3553,Solar
USA,United States,Manchester Community College East,41.7633,-72.5571,Solar
USA,United States,Manchester Community College North,41.7636,-72.5633,Solar
USA,United States,Manchester Street,41.8167,-71.4042,Gas
USA,United States,Manchief Electric Generating Station,40.2171,-103.685,Gas
USA,United States,Mangum,34.8836,-99.5022,Gas
USA,United States,Manheim New Jersey,40.1136,-74.7063,Solar
USA,United States,Manistique,45.955,-86.2563,Oil
USA,United States,Manitou Springs,38.8556,-104.9331,Hydro
USA,United States,Manitowoc,44.082,-87.6558,Petcoke
USA,United States,Mankato Energy Center,44.1988,-94.003,Gas
USA,United States,Manning,41.9067,-95.0347,Oil
USA,United States,Manning PV 1,36.1192,-79.5214,Solar
USA,United States,Mansfield Mill,32.1575,-93.5562,Biomass
USA,United States,Manteca Land PV,37.8401,-121.2162,Solar
USA,United States,Manti Lower,39.2559,-111.6215,Hydro
USA,United States,Manti Upper,39.2559,-111.6215,Hydro
USA,United States,Manway Solar Farm,34.7458,-78.4294,Solar
USA,United States,Manzana Wind LLC,34.9349,-118.4612,Wind
USA,United States,Manzano Solar,34.7467,-106.6544,Solar
USA,United States,Maple Lake,45.2291,-94.0097,Oil
USA,United States,Maple Ridge Wind Farm,43.7853,-75.5753,Wind
USA,United States,Maple Solar,39.4875,-74.9808,Solar
USA,United States,Mapleton Community Solar,43.9289,-93.9561,Solar
USA,United States,Maquoketa 1,42.0356,-90.665,Gas
USA,United States,Maquoketa 2,42.07,-90.66,Oil
USA,United States,Marathon Electric,44.9783,-89.6328,Oil
USA,United States,Marathon Generating Plant,24.7108,-81.0927,Oil
USA,United States,Marble Falls,30.5553,-98.2576,Hydro
USA,United States,Marble River Wind Farm,44.9758,-73.9297,Wind
USA,United States,Marbo CT,13.5129,144.872,Oil
USA,United States,Marceline,39.7169,-92.9458,Oil
USA,United States,March Point Cogeneration,48.4708,-122.56,Gas
USA,United States,Marco Ranch,42.6366,-114.5578,Hydro
USA,United States,Marcus Hook Energy LP,39.807,-75.4216,Gas
USA,United States,Marengo Battery Storage LLC,42.2527,-88.64,Storage
USA,United States,Marengo Wind Plant,46.3747,-117.7772,Wind
USA,United States,Mariah del Norte,34.6675,-102.5778,Wind
USA,United States,Mariani Packing Vacaville Solar,38.4001,-121.9637,Solar
USA,United States,Maricopa West Solar PV  LLC,35.1153,-119.3178,Solar
USA,United States,Marietta,33.9432,-97.1086,Solar
USA,United States,Marin Clean Energy Solar One,37.9453,-122.3772,Solar
USA,United States,Marina Landfill Gas,36.7131,-121.7686,Waste
USA,United States,Marine Corps Logistics Base Solar,31.5607,-84.0933,Solar
USA,United States,Marion,37.6197,-88.9531,Coal
USA,United States,Marion Solar LNG,39.9131,-86.2381,Solar
USA,United States,Mariposa Energy Project,37.7892,-121.6019,Gas
USA,United States,Mariposa Solar Center LLC,35.3739,-81.0869,Solar
USA,United States,Market Farm,36.3903,-79.6472,Solar
USA,United States,Markham,36.2317,-95.1822,Hydro
USA,United States,Markland,38.7795,-84.964,Hydro
USA,United States,Marlboro Mill,34.605,-79.785,Biomass
USA,United States,Marlboro Mushrooms Solar Field,39.8828,-75.8294,Solar
USA,United States,Marlin Solar,31.2867,-96.8772,Solar
USA,United States,Marmas Solar CSG,45.5561,-94.1171,Solar
USA,United States,Marmet,38.2526,-81.5695,Hydro
USA,United States,Marquette Energy Center,46.566,-87.4372,Gas
USA,United States,Mars Hill Wind Farm Project,46.5442,-67.8111,Wind
USA,United States,Mars Snackfood US,41.9171,-87.7922,Gas
USA,United States,Mars Solar,27.4216,-98.835,Solar
USA,United States,Mars Wrigley Confectionery US  LLC,40.8625,-74.825,Gas
USA,United States,Marsh Hill Wind Farm,42.1639,-77.5289,Wind
USA,United States,Marsh Landing Generating Station,38.0169,-121.765,Gas
USA,United States,Marsh Run Generation Facility,38.5283,-77.7681,Gas
USA,United States,Marsh Valley Development,42.626,-112.1493,Hydro
